Data,Valor,Identificador,Descrição
13/08/2022,78.33,9f3829f3207cba34f3eebe05611aa0a9,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
13/08/2022,148.59,0f2c9410d436b184cb87a20987c4b996,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
14/08/2022,920.8,b1baa1737c8143dfe2161fa8bd1fdbb4,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
15/08/2022,340.49,9ade97ec628b09783bbe2c30911158ae,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
15/08/2022,823.82,70f8b3ce7df3f3b78c2a65004189ee8f,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
15/08/2022,549.16,8d00432a016f4cf19f3d723c9c3c6f0e,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
17/08/2022,625.47,aea0c340fb6250ba7a2a352497ac9f2b,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
17/08/2022,675.14,2c5212f703b78f88ff4b5c9aa9c0aa62,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
17/08/2022,212.73,84418831669967d79a0fb23167406b7c,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
18/08/2022,36.91,794f497ab421f04caa2687d890f6a5d5,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
19/08/2022,348.09,d95f1f469e57ff1ef85b323b1711b1d3,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
19/08/2022,497.51,1490f630a1bbe9cf52de127b2d90fd62,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
19/08/2022,112.85,f0b373147e150f167535dfe82eb1beca,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
20/08/2022,469.37,1c9620b2a3ea656b161b5646fc9c5eb9,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
20/08/2022,791.28,5f421a75f833b4455a74dc1dedae655f,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
21/08/2022,876.86,fc244cd76f4db5c0986bf941002b3e17,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
21/08/2022,355.49,778f6f40b0e9d66d85eeeaccf3a791b6,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
21/08/2022,600.96,51b643f887757a43f0d51a3a5003fafe,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
23/08/2022,87.17,ed49e148e90f6615580dc7a20d7c251f,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
23/08/2022,678.13,6c376af0164b394ec2cb7de57264f000,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
24/08/2022,326.45,1936e7d9ae8f750eab406c5e306386ba,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
24/08/2022,249.05,08b7bec19189017cdbb470c6a8d198be,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
25/08/2022,300.66,e7f471b872c9f07f78045190172a05d8,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
26/08/2022,915.2,b41158818c5c9b9ede6e4a62e0999d4a,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
26/08/2022,604.07,ed41176294b4a8d4d77af49a5400f071,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
26/08/2022,80.52,13591ff500fab37a4a739a5ca9f6bf3c,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
27/08/2022,147.6,80fc7e6a1d38fa02445495b942f243ce,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
27/08/2022,47.67,05ccb2e6bcdf0df72e7efc0ce9d7f397,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
28/08/2022,796.1,c3ed8026a8fe87d0903ff04ab6df6680,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
28/08/2022,836.84,2f3ccd43f18ff4af298713c38da82b6a,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
28/08/2022,601.36,e8680a4505d1ddb356f9a8b2a4601af1,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
29/08/2022,873.52,0dee06916103b6f5ed6ae9b5a3a8e257,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
29/08/2022,453.45,c19577bf0b1024c44577f6c3a4b8e041,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
29/08/2022,551.31,3264c29261056d9fec56ac4886317e81,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
30/08/2022,35.46,b688478a3908814998cb48d8402cc700,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
30/08/2022,845.6,a9b5230b10bb7f89ee2d8f175e6add23,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
30/08/2022,10.78,039af64842b7ae4e6cdeb96d5fb29b1c,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
31/08/2022,129.24,e3f4fb30877bd48bedc174b3490669aa,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
01/09/2022,-876.81,f7c292176c678e909f4426f9d5a1faa9,Pagamento de fatura
01/09/2022,160.81,cd8501e4976b62f4c8dc623d871d8c5e,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
03/09/2022,547.28,e0093ada7a6f2cdc94e58e05edf4780d,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
04/09/2022,545.52,894afe919d909084eee4952d34985e60,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
04/09/2022,198.04,4e22fa27bb559bd218895bde8445e93d,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
04/09/2022,429.58,36107454835a0d3f57cd3a0b0f9bd30a,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
07/09/2022,176.98,760cc43fa87eea22b4ed3ee3d04b13f3,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
07/09/2022,374.3,3ca4b329bb7cd0fd7cbc9c7baa8a4231,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
08/09/2022,919.09,a40167b1800f25ddfd91b24b79177781,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
08/09/2022,309.16,ca023f8c4c951072404737103dabf439,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
08/09/2022,175.4,db2eb3bfac1b6d11f48e172464ea7a0f,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
09/09/2022,890.23,ee6e989f6f5ab8b29df01c713a39aaa1,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
10/09/2022,259.71,6122a2c3cdbee8b51ed251a7d766dd61,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
10/09/2022,271.87,c240fae1a44f2dd3661c3f640ae28059,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
11/09/2022,573.45,a115c86c4d62c9be2a0f7fb43423172e,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
13/09/2022,445.73,7ae61c21f0fda7f8d3546f626a09e543,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
13/09/2022,679.91,6bea4e8e36441c5757a89fc512668a91,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
13/09/2022,516.23,4665c79d9cd4f165704cd17e965f31a5,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
14/09/2022,534.94,c2c988c63759cf0aa53f9b1b778aec0a,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
14/09/2022,438.6,d93ce1719e4e8ab3841e831c8a931a67,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
15/09/2022,61.24,4d3eb6664fdd4f24dfec8b7fdd4ace7d,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
16/09/2022,270.34,7ac2e5ef6f60860620c8c8a656575771,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
18/09/2022,481.08,3a30aafea35dfffd31b983dfea1098f4,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
18/09/2022,897.98,8446fa34e5bb4d135a8c7ee5ccfc9ecf,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
18/09/2022,830.31,39c6a8c6b9cb1872697c6d69dfa64ae5,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
20/09/2022,644.01,647d3484955bb247c7614a39cce3f39f,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
20/09/2022,417.39,61ab3fd1d0b214fb086429e122af7151,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
20/09/2022,663.87,984b924a80b6b05f7549ccde879f22bb,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
21/09/2022,989.59,e317a3739e87025f4cb4a7b4ae4372b5,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
21/09/2022,340.37,3fc3c447201d0247574bbc376ee83423,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
24/09/2022,697.02,847a5653f6eedede2d91a4b3b7450408,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
24/09/2022,866.74,a8514cbdd4ee66e88846721676b94d69,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
26/09/2022,334.62,d68e6ffcbe922bad291f980bf29ad19b,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
27/09/2022,290.19,69c1bd58513b2e37c051cb578106ad25,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
29/09/2022,828.65,dc4241fc5ddf5044f496ce802b6673c2,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
29/09/2022,371.35,b5077ddad9ea043311035abf13223e91,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
30/09/2022,920.65,39f4fe1711ae99e5822974179bfdfad4,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
30/09/2022,340.77,5520094ac3c757258aec573f978844fc,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
01/10/2022,-327.13,c8ed39d2d3b322b381a2489109722b3d,Pagamento de fatura
02/10/2022,697.92,3b2acb4607785c5d627ea7e9e05e8442,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
03/10/2022,747.54,595cb3b76d783226d30f622a2a6552f8,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
03/10/2022,172.28,505e7192bd3d7e59a3d5276d619ee12c,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
03/10/2022,284.47,547c25920fc3bc515d5f4f73a2a56880,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
03/10/2022,232.32,3464027d5925a287080555346675f72e,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
04/10/2022,144.64,87b5d313a676e5755b296aace0b1717a,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
06/10/2022,287.74,fbaed015042155e0295c067d53ec4499,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
07/10/2022,377.99,ed9d853d1acb88ffc17c6309c57b0e67,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
08/10/2022,210.85,2d687113cf3c97e72074cd49d9d47558,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
08/10/2022,377.5,620c7fd3bda84499c6e8ce92eb13ee5e,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
08/10/2022,316.35,79b6ca5598c744743b7cf6b995459526,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
08/10/2022,776.38,f728f2f7b5226f8ef5e852aa43495df1,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
08/10/2022,727.78,fbc54cfc080c1bf0f3ee9407efe0c99e,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
10/10/2022,826.96,46aa23d70b5a0f7e524be0a7074e9b28,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
10/10/2022,179.31,1b60e188e22bc082b3aba38b0bc5a1cb,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
10/10/2022,450.26,338851c033d786bb88829427cd48b88a,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
11/10/2022,728.41,ce2bf64af7363fd1067aaa2f7f4422af,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
11/10/2022,677.54,627af0fd96bdb2b0c6a1b5b977b2fad6,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
11/10/2022,14.6,10470957fdcd57ff44da38b1a49ee411,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
13/10/2022,667.83,df44566b7ce03c1baa7017a6b6e39a11,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
15/10/2022,253.7,8203985103b033d4de73a91e3a8cf767,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
15/10/2022,451.52,30c0f2662f6ac5c9ca0876275501919b,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
15/10/2022,812.63,f6230fd8d7137320c77bf9a3554e4dde,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
18/10/2022,26.86,a497ab3f54ec7e3113058d7027c7cb6f,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
18/10/2022,368.91,1976ee858148bddc1ca7929b19e9a649,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
20/10/2022,819.13,d0d83423898f400cd79d6a9a5facbdf2,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
20/10/2022,238.69,8a9506e598fa7ff760bc8b5fbcda6352,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
20/10/2022,369.83,6ee683e848bd7a81b013414887372507,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
21/10/2022,444.48,56e6cbe6e2019f351688ef2a31be223a,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
23/10/2022,148.26,8d9128178114891902cc5edd567f40ff,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
25/10/2022,319.02,f06783e6d61d7ef3b11980dc4761f8b7,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
26/10/2022,341.6,a55c3e1162e7669fb008e4718f9342dd,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
29/10/2022,49.19,a07633460467af8a75df734485ff92a1,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
29/10/2022,616.52,a61c4b1c0f49323851f33675a53a1a63,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
30/10/2022,392.39,93eee9867a22011c5c33e0ec17e6b924,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
30/10/2022,917.65,7a564f152d1ef1cc9eafb8319c0777e3,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
01/11/2022,-469.71,41b95ffe595775ca4e26609e13cb8641,Pagamento de fatura
02/11/2022,655.57,7122b52a4eebef7b0e8fee6a3a64683e,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
03/11/2022,511.82,83dc605c7cdfc109b04e81dbd72c6152,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
04/11/2022,940.56,b7a4b64a753d999e69e8d79bfbb62cbb,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
05/11/2022,10.11,75a0f9c3513037ad9f6d8a0f6bb39e4e,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
07/11/2022,749.89,1183eb678dc42c74ac62987db27a6e29,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
08/11/2022,993.83,cb15483f3d56883eb40aca0371f1a70b,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
08/11/2022,653.53,f87e245b83c56a3771e8b29d704021da,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
08/11/2022,791.67,9e3cdc062fe33c5fcbfe6772f3d35c31,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
09/11/2022,616.01,b84d6595d81f5b8b6f584581f4d31d66,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
09/11/2022,376.27,e4d8d63f9666362629e20055ae714dec,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
09/11/2022,101.33,bbbffa4ecce12e3dc7fa47575de17a5c,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
11/11/2022,143.61,0b98a46b9f437fd3862406774796b287,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
12/11/2022,411.62,eea5b2608700e459b01b223a804660bf,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
12/11/2022,977.32,77549ecd8859107fd7379e041b7e5bdf,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
12/11/2022,965.13,e504492f0adec6046d25c7cd86de46b3,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
12/11/2022,286.04,6a077750ed260a6d8f1c1bfe7c656d1a,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
15/11/2022,285.72,685c11ee06d3ba2b9fb4ca6f0c71ef5b,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
15/11/2022,990.18,c1c08bb9928e9fd61f6f67823dbdb651,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
15/11/2022,817.41,f395b5af4b9e5a82a304d02dfb39c64d,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
15/11/2022,650.63,723ef2c2a75bc46a33d203715dbc429d,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
16/11/2022,107.26,fe0d3135918b98624334d1b91c6878ef,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
16/11/2022,160.37,58fbab427cf186d4ed8bd41758f670c3,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
16/11/2022,974.92,ccf1e1aa3ba32beb44e363e040b393e6,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
17/11/2022,835.66,026b6e096b845a2636e2d3d873859e53,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
18/11/2022,956.17,3da2820f9fb1da1d394df45546536acb,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
18/11/2022,798.57,10d3cff7290522fb87dfdb4033886db5,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
19/11/2022,209.12,df330db04cdb6e144637aa6c7faf165b,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
22/11/2022,293.22,29d6015b1146e1b734198f7babf70b56,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
22/11/2022,545.97,24ae21a85af71b6719068ad48521736a,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
22/11/2022,583.21,c02ec55fd92c6d7e5233b2ed9f7aa9bf,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
23/11/2022,438.43,77a71744d15c6b9d95c86e44930b7b85,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
24/11/2022,807.99,a3d7bd5fb53452f922cef683d36e964c,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
24/11/2022,445.37,84632e6d927d8f9c8d2077babc3f12f6,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
24/11/2022,815.49,cb0e35c810c475dc9d379a714b91aaa1,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
